YEAR,MONTH,AGE,SEX,RACE,EDUC,EMPSTAT,WTFINL,MARST,METRO,DIFFANY
2023,3,27,2,100,81,34,5611.4224,1,3,1
2023,3,68,2,100,73,32,3525.474,4,4,2
2023,3,67,1,100,81,34,4486.0116,4,4,1
2023,3,80,2,100,92,10,3899.8602,4,4,2
2023,3,69,1,100,60,10,3982.7381,4,4,2
2023,3,23,1,100,81,10,5716.9967,6,4,1
2023,3,76,2,100,60,36,3750.3009,4,3,2
2023,3,80,1,100,124,36,4059.3471,1,3,1
2023,3,79,2,100,111,10,3750.3009,1,3,1
2023,3,63,1,100,124,36,4623.7902,1,3,1
2023,3,64,2,100,92,10,3893.1782,1,3,1
2023,3,30,1,100,73,34,6374.8572,1,2,1
2023,3,32,2,100,73,36,5304.0304,1,2,1
2023,3,85,1,100,124,36,4059.3471,5,3,1
2023,3,54,2,100,123,21,3988.2324,6,3,1
2023,3,53,1,100,81,10,4824.9816,6,3,1
2023,3,49,2,100,123,10,3872.8982,6,3,1
2023,3,44,2,100,111,10,4147.1848,6,3,1
2023,3,30,2,100,111,34,5845.5641,1,2,2
2023,3,32,1,100,111,10,6374.8572,1,2,1
2023,3,85,2,100,73,36,4372.6697,5,2,2
2023,3,77,2,100,73,36,4372.6697,1,2,1
2023,3,79,1,100,73,36,4733.0026,1,2,1
2023,3,60,2,100,20,34,4114.0655,4,2,2
2023,3,51,1,100,92,10,5177.1453,4,3,1
2023,3,10,2,100,1,0,4974.4174,9,3,0
2023,3,64,2,100,20,10,4306.6182,6,2,1
2023,3,29,1,100,60,10,7296.5121,6,2,1
2023,3,24,2,100,81,10,6444.281,6,2,1
2023,3,16,2,100,40,34,6824.9686,6,2,1
2023,3,46,2,100,73,34,4518.9044,6,2,1
2023,3,21,2,100,73,34,6444.281,6,2,1
2023,3,1,1,100,1,0,6686.0365,9,2,0
2023,3,39,2,100,73,10,5956.4625,1,2,1
2023,3,42,1,100,91,10,6313.6424,1,2,1
2023,3,18,1,100,73,10,7461.7329,6,2,1
2023,3,10,1,100,1,0,6022.9417,9,2,0
2023,3,71,1,100,81,10,3856.6461,5,3,1
2023,3,41,2,100,73,34,4147.1848,4,3,1
2023,3,12,2,100,1,0,5032.8224,9,3,0
2023,3,10,1,100,1,0,5165.6871,9,3,0
2023,3,58,1,100,73,10,3348.4964,1,4,1
2023,3,36,2,100,81,10,3764.148,3,4,1
2023,3,13,2,100,1,0,3900.4955,9,4,0
2023,3,34,2,100,91,34,3694.0664,2,4,1
2023,3,5,2,100,1,0,3462.3264,9,4,0
2023,3,4,1,100,1,0,4914.2689,9,4,0
2023,3,60,2,100,81,10,2599.8571,1,4,1
2023,3,6,1,100,1,0,4673.665,9,4,0
2023,3,77,1,100,124,36,4105.9908,1,4,2
2023,3,67,2,100,123,36,3429.2281,1,4,1
2023,3,69,2,100,123,10,3429.2281,4,4,1
2023,3,75,2,100,81,36,3742.2265,5,4,1
2023,3,39,2,100,81,10,4684.3414,1,4,1
2023,3,41,1,100,73,10,6261.9928,1,4,1
2023,3,0,2,100,1,0,5821.0757,9,4,0
2023,3,27,1,100,81,10,6244.5148,6,4,1
2023,3,67,1,100,81,10,4304.6855,4,4,1
2023,3,74,2,100,81,10,2276.304,6,4,1
2023,3,62,2,100,73,36,1270.5063,4,1,1
2023,3,80,2,100,30,36,1283.6124,5,1,2
2023,3,63,1,100,81,32,1426.8115,1,1,1
2023,3,56,2,100,123,10,1469.5834,1,1,1
2023,3,55,1,100,73,10,1702.9845,1,1,1
2023,3,54,2,100,73,10,1495.3036,1,1,1
2023,3,29,1,100,91,10,2033.8341,1,1,1
2023,3,29,2,100,111,10,1918.0051,1,1,1
2023,3,52,2,100,81,10,1365.0491,1,1,1
2023,3,47,1,100,81,10,1312.6622,1,1,1
2023,3,53,1,100,73,10,1488.8953,4,1,1
2023,3,38,2,100,111,10,1731.5618,1,2,1
2023,3,39,1,100,81,10,2001.0058,1,2,1
2023,3,7,2,100,1,0,2961.6406,9,2,0
2023,3,2,2,100,1,0,3517.4377,9,2,0
2023,3,80,2,100,111,36,1283.6124,1,1,2
2023,3,79,1,100,73,36,1252.6354,1,1,2
2023,3,47,2,100,111,34,1325.5737,1,1,1
2023,3,50,1,100,111,10,1488.8953,1,1,1
2023,3,21,1,100,73,10,2234.6249,6,1,1
2023,3,17,2,100,60,10,1801.0845,6,1,1
2023,3,15,1,100,30,34,2048.8745,6,1,1
2023,3,13,1,100,1,0,1565.0846,9,1,0
2023,3,10,1,100,1,0,1767.1038,9,1,0
2023,3,6,2,100,1,0,2385.6052,9,1,0
2023,3,64,1,100,92,36,1426.8115,1,1,1
2023,3,60,2,100,91,36,1270.5063,1,1,1
2023,3,22,1,100,73,10,2234.6249,6,1,1
2023,3,20,2,801,73,10,3065.293,6,1,1
2023,3,19,2,100,73,10,1801.0845,6,1,1
2023,3,51,1,100,81,32,1488.8953,1,2,2
2023,3,77,2,100,20,32,1283.6124,6,2,2
2023,3,48,2,100,73,10,1325.5737,1,2,1
2023,3,29,1,100,81,10,2033.8341,6,2,1
2023,3,62,2,100,73,10,1270.5063,5,1,2
2023,3,46,1,100,111,34,1312.6622,1,2,1
2023,3,40,2,100,73,34,1550.6173,1,2,2
2023,3,13,2,100,1,0,3073.7672,9,2,0
2023,3,14,2,100,1,0,2689.5181,9,2,0
2023,3,57,2,100,111,10,1469.5834,4,1,1
2023,3,80,2,100,81,36,1406.0962,5,1,2
2023,3,45,2,100,123,10,1452.0615,5,1,1
2023,3,62,2,100,73,32,1372.7463,5,3,1
2023,3,71,2,100,73,36,1142.4908,5,3,1
2023,3,55,2,100,81,21,1587.8436,1,3,1
2023,3,46,1,100,73,10,1418.2947,1,3,1
2023,3,13,1,100,1,0,1691.0299,9,3,0
2023,3,17,1,100,50,34,2266.9849,6,3,1
2023,3,57,1,100,111,10,1554.6391,4,1,1
2023,3,52,2,100,123,10,1365.0491,4,1,1
2023,3,57,1,100,73,10,1679.7439,4,3,1
2023,3,68,2,100,73,36,1253.7642,4,3,2
2023,3,85,1,200,91,36,1243.001,1,3,2
2023,3,80,2,200,73,36,1494.012,1,3,1
2023,3,38,1,100,73,10,2162.0305,6,3,1
2023,3,39,2,100,73,10,1870.9039,6,3,1
2023,3,43,2,100,81,10,1550.6173,3,1,1
2023,3,74,2,100,91,36,1057.3999,1,1,1
2023,3,80,1,100,73,10,1252.6354,1,1,1
2023,3,25,1,100,81,34,2033.8341,6,1,1
2023,3,48,1,100,60,10,1312.6622,1,1,1
2023,3,45,2,100,73,10,1325.5737,1,1,1
2023,3,40,2,100,81,34,1550.6173,6,1,1
2023,3,67,1,100,81,36,1215.0341,1,1,1
2023,3,56,2,100,81,10,1469.5834,1,1,2
2023,3,55,2,100,73,10,1469.5834,4,1,1
2023,3,77,2,100,30,36,1283.6124,5,1,2
2023,3,53,2,100,81,10,1365.0491,5,1,1
2023,3,16,1,100,40,34,2098.1433,6,1,1
2023,3,45,2,100,111,10,1452.0615,4,2,1
2023,3,45,1,100,91,12,1437.9179,4,2,1
2023,3,13,1,100,1,0,1703.213,9,2,0
2023,3,14,1,100,1,0,1637.5326,9,2,0
2023,3,79,1,100,111,36,1252.6354,5,1,1
2023,3,51,2,100,73,10,1495.3036,1,1,1
2023,3,51,1,100,73,10,1630.9673,1,1,1
2023,3,43,2,100,81,10,1698.5789,4,1,1
2023,3,12,2,100,1,0,3345.0462,9,1,0
2023,3,18,1,100,60,10,2298.3505,6,1,1
2023,3,30,2,100,123,34,1837.7658,1,3,1
2023,3,32,1,100,111,10,1936.776,1,3,1
2023,3,2,1,100,1,0,1992.3134,9,3,0
2023,3,22,1,100,50,10,2234.6249,4,1,1
2023,3,21,2,100,73,34,2072.9332,6,1,1
2023,3,1,1,100,1,0,1748.4212,9,1,0
2023,3,42,2,100,73,10,1719.5455,1,1,1
2023,3,44,1,100,73,10,2029.6764,1,1,1
2023,3,20,1,100,81,10,1853.0288,6,1,1
2023,3,22,2,100,81,10,2066.5464,6,1,1
2023,3,15,2,100,30,34,3168.9084,6,1,1
2023,3,67,2,100,73,10,1160.3858,1,1,1
2023,3,51,1,100,73,10,1488.8953,1,1,1
2023,3,68,2,100,30,32,1160.3858,4,1,1
2023,3,46,1,100,73,10,1312.6622,4,1,1
2023,3,8,2,100,1,0,2585.2169,9,1,0
2023,3,71,2,100,73,36,1057.3999,4,1,2
2023,3,71,1,100,73,32,1190.0858,4,1,2
2023,3,53,1,100,40,34,1488.8953,1,3,2
2023,3,56,2,100,50,32,1469.5834,1,3,2
2023,3,85,1,100,111,36,1489.5061,1,2,1
2023,3,51,1,100,30,10,1770.3678,2,2,1
2023,3,70,2,100,10,36,1271.4287,1,2,1
2023,3,19,2,100,73,21,2425.3587,6,2,1
2023,3,69,2,100,73,36,1271.1111,4,3,1
2023,3,69,1,100,73,36,1330.974,4,3,1
2023,3,40,1,100,81,10,1967.343,1,2,1
2023,3,44,2,100,81,10,1718.3407,1,2,1
2023,3,18,2,100,50,34,1995.8998,6,2,1
2023,3,37,2,100,81,21,1731.5618,3,3,1
2023,3,20,1,100,73,32,2234.6249,6,3,2
2023,3,9,1,801,1,0,2682.741,9,3,0
2023,3,39,2,100,92,10,1731.5618,1,3,1
2023,3,46,1,100,73,10,1312.6622,1,3,1
2023,3,14,1,100,1,0,1504.7307,9,3,0
2023,3,17,2,100,40,34,1801.0845,6,3,1
2023,3,16,1,100,50,34,1569.5015,6,3,1
2023,3,46,2,100,30,10,1432.2452,2,2,1
2023,3,70,2,100,111,10,1142.4908,4,2,1
2023,3,44,2,100,71,10,1905.5411,1,2,1
2023,3,40,1,100,71,10,2249.2174,1,2,1
2023,3,14,1,100,1,0,1905.2031,9,2,0
2023,3,13,1,100,1,0,2095.3749,9,2,0
2023,3,85,2,100,73,36,1406.0962,5,4,1
2023,3,78,1,100,81,36,1372.1633,3,4,2
2023,3,23,2,651,111,34,1867.4184,1,4,1
2023,3,48,1,651,81,10,1293.2445,1,4,1
2023,3,49,2,651,81,34,1281.7967,1,4,1
2023,3,24,1,651,111,10,1812.6203,1,4,1
2023,3,12,1,651,1,0,2367.2023,9,4,0
2023,3,9,2,651,1,0,2478.1503,9,4,0
2023,3,2,1,651,1,0,1969.2808,9,4,0
2023,3,60,1,200,91,10,1397.3093,6,2,1
2023,3,52,2,100,111,21,1530.4976,1,3,1
2023,3,57,1,100,123,10,1743.0666,1,3,1
2023,3,20,2,100,73,10,2324.1797,6,3,1
2023,3,20,1,100,73,32,2505.469,6,3,1
2023,3,20,2,100,73,10,2324.1797,6,3,1
2023,3,53,2,100,123,10,1530.4976,1,3,1
2023,3,53,1,100,111,10,1669.3544,1,3,1
2023,3,18,1,100,60,10,2352.4454,6,3,1
2023,3,70,1,100,73,10,1225.4872,5,2,1
2023,3,57,1,200,123,10,1397.3093,4,2,1
2023,3,27,2,200,73,10,2207.6016,6,2,1
2023,3,74,1,100,73,36,1334.3282,1,3,2
2023,3,75,2,100,73,36,1439.1906,1,3,1
2023,3,68,1,100,73,36,1251.1776,5,2,1
2023,3,24,1,100,73,10,2505.469,1,3,1
2023,3,26,2,100,73,10,2150.4738,1,3,1
2023,3,4,1,100,1,0,2112.027,9,3,0
2023,3,2,1,100,1,0,2053.8968,9,3,0
2023,3,48,2,100,125,10,1486.2378,4,3,1
2023,3,15,1,100,40,34,2282.1795,6,3,1
2023,3,13,2,100,1,0,3423.7765,9,3,0
2023,3,60,2,200,81,10,1611.4193,6,2,1
2023,3,22,2,200,111,36,2154.7893,6,2,1
2023,3,33,2,200,92,10,2183.3828,6,2,1
2023,3,11,2,200,1,0,3108.9343,9,2,0
2023,3,1,1,300,1,0,3194.0616,9,2,0
2023,3,77,1,200,73,36,1159.898,1,3,1
2023,3,78,2,200,73,36,1394.1273,1,3,1
2023,3,32,2,200,73,10,2183.3828,6,2,1
2023,3,0,1,200,1,0,4397.3718,9,2,0
2023,3,47,1,200,111,10,1378.8899,6,2,1
2023,3,59,2,200,81,10,1611.4193,6,2,1
2023,3,46,2,200,81,10,1511.272,1,2,1
2023,3,19,1,200,81,34,2058.2807,6,2,1
2023,3,57,1,200,92,10,1397.3093,1,2,1
2023,3,53,2,200,111,10,1476.3819,1,2,1
2023,3,52,1,200,81,10,1593.8088,1,2,1
2023,3,20,2,200,81,34,2154.7893,6,2,1
2023,3,71,2,100,123,36,1185.5603,1,3,1
2023,3,70,1,100,81,10,1334.3282,1,3,1
2023,3,67,2,100,73,10,1194.9037,1,2,1
2023,3,49,1,100,111,10,1351.7099,1,2,1
2023,3,7,2,100,1,0,3029.7926,9,2,0
2023,3,48,1,100,123,10,1471.7613,1,3,1
2023,3,45,2,100,123,10,1486.2378,1,3,1
2023,3,18,2,100,60,12,2019.3821,6,3,1
2023,3,15,2,100,30,34,2712.5563,6,3,1
2023,3,61,2,100,81,10,1424.496,1,3,1
2023,3,58,1,801,73,10,1565.271,1,3,1
2023,3,55,2,100,73,10,1647.7019,5,3,1
2023,3,50,1,100,73,10,1669.3544,5,3,1
2023,3,9,1,100,1,0,2533.5643,9,3,0
2023,3,8,1,100,1,0,1679.5107,9,3,0
2023,3,6,2,100,1,0,2657.2537,9,3,0
2023,3,30,1,100,81,10,1772.5845,1,2,1
2023,3,38,2,100,81,34,1783.0704,1,2,1
2023,3,1,1,100,1,0,2006.7935,9,2,0
2023,3,0,1,100,1,0,4660.4685,9,2,0
2023,3,52,2,100,73,12,1530.4976,1,3,1
2023,3,57,1,100,123,10,1743.0666,1,3,2
2023,3,61,2,100,73,10,1424.496,4,3,1
2023,3,60,1,100,123,34,1545.6036,4,3,1
2023,3,36,2,100,92,21,1941.433,6,3,1
2023,3,50,1,100,111,10,1533.1853,4,2,1
2023,3,21,1,100,81,34,2301.0981,6,2,1
2023,3,19,1,200,73,10,2241.0859,6,3,1
2023,3,68,1,100,73,36,1312.8102,1,4,1
2023,3,66,2,100,111,36,1253.7642,1,4,1
2023,3,45,1,100,123,10,1418.2947,1,4,1
2023,3,39,2,100,81,10,1870.9039,1,4,1
2023,3,68,1,100,91,36,1312.8102,1,4,1
2023,3,58,2,100,81,36,1587.8436,1,4,1
2023,3,66,2,100,73,36,1253.7642,1,4,1
2023,3,71,1,300,73,36,1686.0646,1,4,2
2023,3,59,1,200,73,36,1611.6643,3,4,2
2023,3,19,2,200,73,34,1806.0602,6,4,1
2023,3,30,1,100,73,10,1936.776,1,4,1
2023,3,28,2,100,111,10,2072.3506,1,4,1
2023,3,0,1,100,1,0,3603.5017,9,4,0
2023,3,57,1,100,73,10,1679.7439,2,4,1
2023,3,63,2,100,73,36,1439.745,5,4,1
2023,3,51,2,200,124,10,1722.6787,6,4,1
2023,3,85,2,200,71,36,1476.8302,4,4,1
2023,3,42,1,200,123,10,2820.6265,1,4,1
2023,3,52,2,200,111,10,1722.6787,1,4,1
2023,3,22,1,200,81,10,2686.1888,6,4,1
2023,3,72,2,100,73,36,1142.4908,5,4,1
2023,3,61,1,100,73,32,1489.4544,1,4,1
2023,3,58,2,100,73,36,1587.8436,1,4,1
2023,3,53,1,100,73,36,1608.7095,5,4,1
2023,3,19,2,100,81,34,1946.0212,6,4,1
2023,3,54,1,100,73,10,1608.7095,1,4,1
2023,3,63,2,100,92,36,1439.745,1,4,2
2023,3,1,2,100,1,0,2592.0177,9,4,0
2023,3,2,1,100,1,0,1992.3134,9,4,0
2023,3,3,1,100,1,0,1869.2693,9,4,0
2023,3,27,2,651,73,34,3679.8366,6,1,1
2023,3,27,2,651,111,34,3679.8366,6,1,1
2023,3,73,1,100,73,36,4255.9343,1,1,1
2023,3,71,2,100,73,36,4002.3192,1,1,1
2023,3,51,1,100,60,34,5324.524,6,1,1
2023,3,48,2,100,81,10,5021.0308,1,1,1
2023,3,48,1,651,123,10,4173.4253,1,1,1
2023,3,80,1,100,123,36,4077.5901,6,1,2
2023,3,85,1,100,81,10,4479.6215,5,1,1
2023,3,38,1,100,92,10,6248.9518,6,1,1
2023,3,34,2,100,92,10,5289.4676,6,1,1
2023,3,2,1,100,1,0,5034.3001,9,1,0
2023,3,36,1,652,111,10,5667.1485,6,1,1
2023,3,31,1,652,111,10,7204.0425,6,1,1
2023,3,25,2,100,111,10,5964.6509,6,1,1
2023,3,57,2,651,81,10,4854.9483,6,1,1
2023,3,57,1,100,73,10,5015.06,1,1,1
2023,3,53,2,100,91,34,5622.9334,1,1,1
2023,3,10,1,100,1,0,4757.0382,9,1,0
2023,3,11,1,100,1,0,4757.0382,9,1,0
2023,3,12,2,100,1,0,5948.8715,9,1,0
2023,3,60,2,100,123,10,4103.2085,1,2,1
2023,3,64,1,100,71,12,4325.8875,1,2,1
2023,3,37,1,300,81,10,5382.3616,1,3,1
2023,3,36,2,100,81,34,5114.2452,1,3,1
2023,3,5,2,100,1,0,4251.9999,9,3,0
2023,3,6,2,100,1,0,4363.1799,9,3,0
2023,3,7,1,100,1,0,3685.3921,9,3,0
2023,3,8,1,100,1,0,3845.4954,9,3,0
2023,3,51,1,100,81,10,5056.9548,6,3,1
2023,3,61,2,100,20,10,4341.494,1,3,1
2023,3,52,1,100,20,10,5426.0497,1,3,1
2023,3,85,2,100,10,36,4177.9222,5,3,1
2023,3,74,1,100,81,36,3981.4287,4,4,1
2023,3,61,1,200,81,34,6132.0969,4,4,2
2023,3,21,2,100,81,21,6122.5008,6,3,1
2023,3,62,1,100,20,34,4574.6642,1,3,1
2023,3,46,2,100,20,34,4768.7127,1,3,1
2023,3,18,1,100,60,34,4655.098,6,3,1
2023,3,12,2,100,1,0,5557.0414,9,3,0
2023,3,69,2,100,40,36,3846.3618,1,2,1
2023,3,69,1,100,73,36,4273.2201,1,2,1
2023,3,68,2,100,81,36,4171.4127,1,3,1
2023,3,72,1,100,81,10,4042.0641,1,3,2
2023,3,36,2,100,81,10,5641.6046,1,3,1
2023,3,34,1,100,73,32,5105.5619,1,3,1
2023,3,13,1,100,1,0,4854.1257,9,3,0
2023,3,11,1,100,1,0,4443.7097,9,3,0
2023,3,7,1,100,1,0,4241.1595,9,3,0
2023,3,36,1,100,81,34,6269.8417,6,2,2
2023,3,11,1,100,1,0,4199.814,9,2,0
2023,3,10,1,100,1,0,4199.814,9,2,0
2023,3,62,2,100,71,34,4316.6015,1,2,1
2023,3,65,1,100,71,10,3900.2977,1,2,2
2023,3,40,1,100,73,34,4976.5333,6,2,1
2023,3,40,1,100,73,32,4976.5333,6,2,1
2023,3,69,2,100,10,36,3780.8254,5,4,2
2023,3,34,2,100,73,32,5143.533,6,4,1
2023,3,62,1,100,73,10,4249.9136,6,4,1
2023,3,43,1,100,81,10,5513.5203,1,4,1
2023,3,39,2,100,81,10,5166.9912,1,4,1
2023,3,0,1,100,1,0,10641.138,9,4,0
2023,3,29,2,100,73,10,5579.9339,6,4,1
2023,3,5,2,100,1,0,4939.9988,9,4,0
2023,3,53,2,651,81,10,3858.7148,4,4,1
2023,3,26,1,651,81,10,6743.1879,6,4,1
2023,3,64,2,100,92,36,3769.0428,1,4,1
2023,3,60,1,100,92,36,4185.2363,1,4,1
2023,3,69,1,100,123,10,3955.19,1,2,1
2023,3,60,2,100,111,10,3968.0532,1,2,1
2023,3,49,2,100,92,36,4140.0402,2,2,2
2023,3,41,2,100,73,34,4873.4053,4,2,1
2023,3,22,2,100,81,34,5856.8487,6,2,1
2023,3,18,2,100,81,34,6202.8345,6,2,2
2023,3,17,1,100,60,34,3871.9349,6,2,1
2023,3,2,1,100,1,0,9162.227,9,2,0
2023,3,45,2,100,111,10,4140.0402,6,2,1
2023,3,24,1,100,123,10,5512.7837,6,2,1
2023,3,29,1,651,125,10,4565.7038,2,2,1
2023,3,56,2,100,111,10,4589.8121,6,2,1
2023,3,33,1,100,111,10,4422.1374,6,2,1
2023,3,24,2,100,111,34,5874.9497,6,2,1
2023,3,36,1,651,73,34,3774.5891,1,3,1
2023,3,38,2,651,73,10,4392.3129,1,3,1
2023,3,3,2,651,1,0,4604.6554,9,3,0
2023,3,71,1,100,81,10,3966.7572,1,3,2
2023,3,68,2,100,92,36,3646.9098,1,3,1
2023,3,28,1,100,92,34,5320.0992,6,3,1
2023,3,63,1,651,81,36,4993.1154,1,2,1
2023,3,51,2,651,73,34,3858.7148,1,2,1
2023,3,28,2,651,81,34,3512.2733,6,2,1
2023,3,40,1,652,73,10,5169.7183,1,3,1
2023,3,40,2,651,73,10,4709.1776,1,3,1
2023,3,70,1,651,73,32,3587.904,1,3,2
2023,3,65,2,651,73,10,4523.4516,1,3,1
2023,3,38,2,651,123,10,4192.3066,1,3,1
2023,3,38,1,651,123,10,4156.2871,1,3,1
2023,3,8,1,651,1,0,3460.1252,9,3,0
2023,3,5,1,651,1,0,3499.2826,9,3,0
2023,3,23,2,651,111,10,4389.7164,6,2,1
2023,3,25,1,651,111,10,4841.3274,6,2,1
2023,3,56,1,651,123,10,4808.31,1,2,1
2023,3,58,2,651,111,10,4928.5667,1,2,1
2023,3,74,1,100,124,10,4151.017,5,3,1
2023,3,47,2,100,81,34,3954.8303,6,3,2
2023,3,65,1,100,73,32,3955.19,1,2,1
2023,3,65,2,100,73,32,3624.1241,1,2,2
2023,3,35,2,100,30,34,5413.4977,1,2,1
2023,3,34,1,100,73,10,4246.6137,1,2,1
2023,3,16,1,100,60,34,3871.9349,6,2,2
2023,3,14,1,100,1,0,6650.511,9,2,0
2023,3,9,1,100,1,0,5640.0978,9,2,0
2023,3,10,1,100,1,0,6695.9182,9,2,0
2023,3,74,2,100,2,32,3583.3401,6,2,2
2023,3,51,1,100,111,10,4846.6654,6,2,1
2023,3,67,2,100,81,10,3624.1241,6,2,1
2023,3,22,1,100,20,21,4571.3923,6,2,1
2023,3,24,1,100,20,10,4571.3923,6,2,1
2023,3,28,1,100,20,10,5061.4748,6,2,1
2023,3,67,1,200,73,36,3739.8706,6,2,2
2023,3,42,2,100,81,10,4394.6418,5,2,1
2023,3,50,2,100,91,10,4263.3298,1,2,1
2023,3,52,1,100,81,21,4846.6654,1,2,1
2023,3,17,1,100,60,34,5176.0859,6,2,1
2023,3,63,2,100,111,10,4161.719,6,2,1
2023,3,41,1,652,73,10,4918.4044,6,2,1
2023,3,34,2,651,111,10,4147.4091,6,2,1
2023,3,28,1,651,111,10,6123.9185,6,2,1
2023,3,25,2,651,111,10,6981.191,6,2,1
2023,3,74,2,100,50,36,3583.3401,3,2,1
2023,3,55,1,100,73,32,4564.9748,6,2,2
2023,3,30,1,100,73,10,4246.6137,6,2,1
2023,3,61,2,100,92,10,3771.8908,4,2,2
2023,3,28,2,100,111,10,5718.2105,4,2,1
2023,3,38,2,200,111,10,4835.0497,1,2,1
2023,3,38,1,300,111,10,5378.7978,1,2,1
2023,3,57,1,100,92,36,4362.3398,1,2,1
2023,3,48,2,100,73,10,4367.5334,1,2,1
2023,3,22,1,100,81,10,5033.6656,6,2,1
2023,3,23,1,100,81,10,5033.6656,6,2,1
2023,3,24,2,100,111,10,5590.1541,6,2,1
2023,3,50,1,651,91,10,3830.7564,1,2,1
2023,3,55,2,651,123,36,5117.9941,1,2,2
2023,3,20,1,651,73,34,4443.2872,6,2,1
2023,3,19,1,651,73,10,5035.9765,6,2,1
2023,3,85,2,651,111,36,4357.5981,5,2,1
2023,3,60,2,651,111,34,4706.3455,1,2,1
2023,3,60,1,651,111,34,4591.511,1,2,1
2023,3,45,1,651,123,10,3338.2589,1,2,1
2023,3,43,2,651,123,10,4536.5144,1,2,1
2023,3,85,2,100,73,36,4008.9864,5,2,2
2023,3,57,1,100,111,10,5060.6754,6,2,1
2023,3,69,1,100,124,10,3955.19,6,2,1
2023,3,58,1,200,91,10,4905.4994,4,2,2
2023,3,24,1,200,111,10,5890.011,6,2,1
2023,3,14,1,200,1,0,7705.9361,9,2,0
2023,3,32,2,200,81,34,7297.3262,6,2,1
2023,3,23,1,100,73,34,4571.3923,6,2,2
2023,3,42,2,100,73,10,4873.4053,3,2,1
2023,3,37,1,100,111,10,5517.8694,4,2,1
2023,3,70,2,100,111,34,3583.3401,1,2,2
2023,3,66,1,100,111,10,4333.3609,1,2,1
2023,3,27,1,651,111,34,4565.7038,6,2,1
2023,3,28,1,100,123,34,5017.436,6,2,1
2023,3,28,1,300,81,10,6123.9185,6,2,1
2023,3,26,2,100,111,10,5435.8644,6,2,1
2023,3,30,1,300,73,10,5690.9368,6,2,1
2023,3,46,1,651,123,10,3798.874,4,2,1
2023,3,80,2,100,81,36,4034.1918,5,3,1
2023,3,60,2,100,81,10,3993.0012,1,3,1
2023,3,57,2,100,92,32,4618.6693,1,3,2
2023,3,50,2,100,123,10,4132.8355,1,2,1
2023,3,51,1,100,111,10,4259.0052,1,2,1
2023,3,32,2,100,123,10,4230.964,6,2,1
2023,3,10,2,100,1,0,3514.7462,9,2,0
2023,3,69,2,100,73,10,3624.1241,1,2,2
2023,3,60,1,100,20,12,4487.3776,1,2,1
2023,3,31,2,100,111,34,4820.5384,6,2,1
2023,3,27,1,652,73,34,6123.9185,6,2,1
2023,3,37,2,652,40,34,5986.1194,6,2,1
2023,3,32,1,652,73,32,5690.9368,6,2,2
2023,3,85,1,100,111,36,4077.5901,1,2,1
2023,3,80,2,100,92,36,3629.7795,1,2,2
2023,3,41,1,100,111,10,4779.6919,6,3,1
2023,3,38,2,100,111,10,5167.5507,6,3,1
2023,3,31,1,100,73,10,4246.6137,6,2,1
2023,3,28,1,100,81,10,5061.4748,6,2,1
2023,3,80,2,100,40,36,3629.7795,5,2,2
2023,3,53,1,100,71,10,5200.4118,5,2,1
2023,3,17,1,100,60,34,3871.9349,6,2,1
2023,3,34,1,100,111,10,4246.6137,6,2,1
2023,3,34,2,651,123,10,4147.4091,6,2,1
2023,3,30,2,100,123,10,4820.5384,6,2,1
2023,3,76,2,100,73,36,4008.9864,3,2,1
2023,3,80,1,100,111,36,4077.5901,1,2,1
2023,3,75,2,100,111,36,4008.9864,1,2,1
2023,3,76,2,100,111,36,4008.9864,5,2,1
2023,3,31,1,100,111,10,4422.1374,6,2,1
2023,3,30,1,100,111,10,4422.1374,6,2,1
2023,3,41,2,100,111,10,4194.5295,6,2,1
2023,3,85,1,651,111,36,3587.904,1,3,1
2023,3,80,2,651,92,36,4523.4516,1,3,1
2023,3,70,1,100,111,36,3533.8252,6,3,1
2023,3,71,1,100,92,36,3533.8252,6,3,1
2023,3,32,1,100,73,10,4463.6014,1,3,1
2023,3,32,2,100,73,12,4840.4141,1,3,1
2023,3,31,2,100,73,10,4840.4141,1,3,1
2023,3,31,1,100,73,10,4463.6014,1,3,1
2023,3,78,1,100,73,36,3583.1806,1,2,2
2023,3,63,2,651,111,10,4706.3455,1,2,1
2023,3,24,2,100,111,10,5156.4159,6,2,1
2023,3,71,2,100,2,36,3898.0958,1,2,2
2023,3,77,1,100,10,36,4314.6638,1,2,1
2023,3,67,1,651,91,36,3754.5657,1,3,1
2023,3,64,2,651,81,36,4634.3774,1,3,1
2023,3,26,2,651,111,10,3512.6536,6,3,1
2023,3,63,2,100,81,10,3972.643,6,3,1
2023,3,50,1,100,123,10,4964.1458,1,3,1
2023,3,46,2,100,111,10,3954.8303,1,3,1
2023,3,14,2,100,1,0,5742.267,9,3,0
2023,3,9,2,100,1,0,3662.1535,9,3,0
2023,3,76,1,100,123,36,4077.5901,1,2,2
2023,3,76,2,100,123,36,4008.9864,1,2,1
2023,3,41,1,651,125,10,4344.2523,6,2,1
2023,3,40,2,100,123,10,4651.9959,6,3,2
2023,3,43,2,100,73,10,4194.9837,4,3,1
2023,3,45,1,100,81,10,5664.9111,1,2,1
2023,3,35,2,100,81,34,5167.5507,1,2,1
2023,3,15,1,100,50,34,7616.5824,6,2,1
2023,3,9,1,100,1,0,5383.8558,9,2,0
2023,3,7,1,100,1,0,6100.3654,9,2,0
